Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-05 00:00:00-04:00,173.34014883218975,174.99585567935134,172.23302138852057,174.45726013183594,48527900,0.0,0.0
2023-10-06 00:00:00-04:00,173.3501276184689,177.52928438018174,172.73172211839358,177.03057861328125,57224100,0.0,0.0
2023-10-09 00:00:00-04:00,176.35233773828827,178.586545140136,175.34495752878217,178.52670288085938,42390800,0.0,0.0
2023-10-10 00:00:00-04:00,177.63901050882285,179.25481241665128,177.48938963854312,177.92825317382812,43698000,0.0,0.0
2023-10-11 00:00:00-04:00,177.7387302034045,179.38446834652845,177.14029242168925,179.3345947265625,47551100,0.0,0.0
2023-10-12 00:00:00-04:00,179.60390574966783,181.8680190182936,178.57655784778134,180.24224853515625,56743100,0.0,0.0
2023-10-13 00:00:00-04:00,180.95040958509162,181.4590840191646,177.67890077381017,178.38706970214844,51427100,0.0,0.0
2023-10-16 00:00:00-04:00,176.29248337302565,178.6164540042015,176.05309913306493,178.25738525390625,52517000,0.0,0.0
2023-10-17 00:00:00-04:00,176.1927462456331,177.95816897083367,174.3475439884926,176.6914520263672,57549400,0.0,0.0
2023-10-18 00:00:00-04:00,175.12552039693168,177.12034348123078,174.656735754578,175.3848419189453,54764400,0.0,0.0
2023-10-19 00:00:00-04:00,175.5843294448986,177.3796733490986,174.73653872575767,175.00584411621094,59302900,0.0,0.0
2023-10-20 00:00:00-04:00,174.85621309141914,174.9659289686177,172.19312612955457,172.43251037597656,64189300,0.0,0.0
2023-10-23 00:00:00-04:00,170.46761380432906,173.55958051659098,169.4901395151607,172.5522003173828,55980100,0.0,0.0
2023-10-24 00:00:00-04:00,172.6020684613408,173.22045874030823,171.00620392422798,172.99105834960938,43816600,0.0,0.0
2023-10-25 00:00:00-04:00,171.43509953084606,172.61203783705656,170.20827238472768,170.65711975097656,57157000,0.0,0.0
2023-10-26 00:00:00-04:00,169.92899563753858,170.9363910121684,165.24116454166435,166.4580078125,70625300,0.0,0.0
2023-10-27 00:00:00-04:00,166.47795454748507,168.52265113477668,166.39815980240198,167.78456115722656,58499100,0.0,0.0
2023-10-30 00:00:00-04:00,168.58249574245585,170.7269243765725,168.43287488610179,169.8491973876953,51131000,0.0,0.0
2023-10-31 00:00:00-04:00,168.9116498560739,170.4576255627833,167.46539095218353,170.32797241210938,44846000,0.0,0.0
2023-11-01 00:00:00-04:00,170.5573703976512,173.77900535487174,169.67964338741967,173.51968383789062,56934900,0.0,0.0
2023-11-02 00:00:00-04:00,175.06567020865302,177.31981471284834,175.0058279539218,177.11036682128906,77334800,0.0,0.0
2023-11-03 00:00:00-04:00,173.7889836384473,176.36230711106344,172.90128802039413,176.19273376464844,79763700,0.0,0.0
2023-11-06 00:00:00-05:00,175.92345372436816,178.9655467706447,175.75389558750595,178.7660675048828,63841300,0.0,0.0
2023-11-07 00:00:00-05:00,178.71618427838777,181.9677554907887,178.50673638734708,181.349365234375,70530000,0.0,0.0
2023-11-08 00:00:00-05:00,181.8779999252986,182.97514348481917,181.119957416558,182.41659545898438,49340300,0.0,0.0
2023-11-09 00:00:00-05:00,182.48641506319984,183.64340083860955,181.33938270457128,181.93783569335938,53763500,0.0,0.0
2023-11-10 00:00:00-05:00,183.73554918405551,186.33224183036495,183.29610748335608,186.16244506835938,66133400,0.24,0.0
2023-11-13 00:00:00-05:00,185.58320330783454,185.79292715545378,183.97525443893107,184.5644989013672,43627500,0.0,0.0
2023-11-14 00:00:00-05:00,187.46078926458034,187.87027041189003,186.06257954125826,187.2011260986328,60108400,0.0,0.0
2023-11-15 00:00:00-05:00,187.61060123560034,189.25849230239072,187.54068313200264,187.7703857421875,53790500,0.0,0.0
2023-11-16 00:00:00-05:00,189.32842548097503,190.7166535006721,188.40958448838913,189.46824645996094,54412900,0.0,0.0
2023-11-17 00:00:00-05:00,190.0075413320201,190.13738053383017,188.32968967482697,189.44825744628906,50922700,0.0,0.0
2023-11-20 00:00:00-05:00,189.64799944733292,191.665429382446,189.63801767771372,191.2060089111328,46505100,0.0,0.0
2023-11-21 00:00:00-05:00,191.16607193396044,191.27593236021258,189.49820200038192,190.3970489501953,38134500,0.0,0.0
2023-11-22 00:00:00-05:00,191.2459711599096,192.68412322684492,190.58680860464136,191.06619262695312,39617700,0.0,0.0
2023-11-24 00:00:00-05:00,190.6267522263334,190.6567127754737,189.00882161538343,189.7279052734375,24048300,0.0,0.0
2023-11-27 00:00:00-05:00,189.67796542618484,190.42700963133007,188.6592610401712,189.54812622070312,40552600,0.0,0.0
2023-11-28 00:00:00-05:00,189.53814363581148,190.83648996701584,189.1586230302466,190.1573486328125,38415400,0.0,0.0
2023-11-29 00:00:00-05:00,190.6567110591483,191.84519696215938,188.72917796487158,189.128662109375,43014200,0.0,0.0
2023-11-30 00:00:00-05:00,189.59805583906353,190.0774550781323,187.95016476787455,189.70791625976562,48794400,0.0,0.0
2023-12-01 00:00:00-05:00,190.08744814709164,191.31587638662512,188.98884387476514,190.9962921142578,45679300,0.0,0.0
2023-12-04 00:00:00-05:00,189.73788550270768,189.80780360969626,187.21111095010338,189.18858337402344,43389500,0.0,0.0
2023-12-05 00:00:00-05:00,189.9676069826232,194.15225453151382,189.9376311938118,193.1735076904297,66628400,0.0,0.0
2023-12-06 00:00:00-05:00,194.20219588541244,194.51179839270407,191.86518156649146,192.07492065429688,41089700,0.0,0.0
2023-12-07 00:00:00-05:00,193.3832466328422,194.7514958553385,193.34328907401897,194.02243041992188,47477700,0.0,0.0
2023-12-08 00:00:00-05:00,193.95250119525352,195.74022848621226,193.4231778662606,195.46058654785156,53377300,0.0,0.0
2023-12-11 00:00:00-05:00,192.86390450431702,193.2434251153588,191.17605577332816,192.93380737304688,60943700,0.0,0.0
2023-12-12 00:00:00-05:00,192.83394068150258,194.47185005596947,191.47567325589517,194.4618682861328,52696900,0.0,0.0
2023-12-13 00:00:00-05:00,194.84136518523079,197.74766021246222,194.60168080481918,197.7077178955078,70404200,0.0,0.0
2023-12-14 00:00:00-05:00,197.7676470402107,199.36559885225122,195.91001681969797,197.85752868652344,66831600,0.0,0.0
2023-12-15 00:00:00-05:00,197.27826448828358,198.14715087461823,196.74894114495982,197.31822204589844,128256700,0.0,0.0
2023-12-18 00:00:00-05:00,195.84009240695235,196.37941274614911,194.14226199411678,195.64035034179688,55751900,0.0,0.0
2023-12-19 00:00:00-05:00,195.9100211150961,196.69900764893433,195.64036093090226,196.68902587890625,40714100,0.0,0.0
2023-12-20 00:00:00-05:00,196.64906488656985,197.4280696367784,194.5817108154297,194.5817108154297,52242800,0.0,0.0
2023-12-21 00:00:00-05:00,195.85008847188206,196.8288352539667,193.25339591934758,194.431884765625,46482500,0.0,0.0
2023-12-22 00:00:00-05:00,194.93125981716426,195.16097768282282,192.72408472397143,193.35328674316406,37122800,0.0,0.0
2023-12-26 00:00:00-05:00,193.36326950926926,193.6429114660523,192.5842647383245,192.80398559570312,28919300,0.0,0.0
2023-12-27 00:00:00-05:00,192.2446918123762,193.2533991590325,190.8464668609015,192.90383911132812,48087700,0.0,0.0
2023-12-28 00:00:00-05:00,193.8925816105714,194.41192317414902,192.92381658822248,193.3332977294922,34049900,0.0,0.0
2023-12-29 00:00:00-05:00,193.6528866387712,194.15224943592054,191.48565392786432,192.28463745117188,42628800,0.0,0.0
2024-01-02 00:00:00-05:00,186.91148197073747,188.1998464738089,183.65564213979312,185.40341186523438,82488700,0.0,0.0
2024-01-03 00:00:00-05:00,183.98523720408434,185.64312541116854,183.19623542052355,184.01519775390625,58414500,0.0,0.0
2024-01-04 00:00:00-05:00,181.91786126981452,182.8566657686289,180.64949073484405,181.6781768798828,71983600,0.0,0.0
2024-01-05 00:00:00-05:00,181.75807721578167,182.5270849545475,179.94038931104083,180.9490966796875,62303300,0.0,0.0
2024-01-08 00:00:00-05:00,181.85793785162858,185.3634744030773,181.26869341477493,185.32351684570312,59144500,0.0,0.0
2024-01-09 00:00:00-05:00,183.68560631116785,184.91403450398255,182.4971204361262,184.904052734375,42841800,0.0,0.0
2024-01-10 00:00:00-05:00,184.1150616539879,186.16243684463709,183.68560174206004,185.9527130126953,46792900,0.0,0.0
2024-01-11 00:00:00-05:00,186.30227140341123,186.8116312253992,183.38599440680028,185.35348510742188,49128400,0.0,0.0
2024-01-12 00:00:00-05:00,185.8228806652798,186.50202199031025,184.95399427937303,185.6830596923828,40444700,0.0,0.0
2024-01-16 00:00:00-05:00,181.92785303160176,184.0251675797272,180.69940961126105,183.39598083496094,65603000,0.0,0.0
2024-01-17 00:00:00-05:00,181.03899778578932,182.69687073658065,180.07023271320105,182.4471893310547,47317400,0.0,0.0
2024-01-18 00:00:00-05:00,185.85284631993997,188.89896249818116,185.59318314580958,188.38961791992188,78005800,0.0,0.0
2024-01-19 00:00:00-05:00,189.0887183865945,191.70537456415155,188.57937382023326,191.3158721923828,68741000,0.0,0.0
2024-01-22 00:00:00-05:00,192.05492857381827,195.0810658067958,192.01497101731607,193.6428985595703,60133900,0.0,0.0
2024-01-23 00:00:00-05:00,194.77147463800853,195.50054007343732,193.5829887121662,194.93125915527344,42355600,0.0,0.0
2024-01-24 00:00:00-05:00,195.17094665603798,196.12972989673594,194.09232122500626,194.2521209716797,53631300,0.0,0.0
2024-01-25 00:00:00-05:00,194.97121130627824,196.01987622583772,192.86389969740193,193.92254638671875,54822100,0.0,0.0
2024-01-26 00:00:00-05:00,194.02242258764997,194.5117883684032,191.69539015879974,192.17477416992188,44594000,0.0,0.0
2024-01-29 00:00:00-05:00,191.7652986896417,191.95505899363846,189.3384027747614,191.48565673828125,47145600,0.0,0.0
2024-01-30 00:00:00-05:00,190.69666737031972,191.555571990795,187.2310883397439,187.80035400390625,55859400,0.0,0.0
2024-01-31 00:00:00-05:00,186.8016282425468,186.86156457918568,184.1150691979485,184.1649932861328,55467800,0.0,0.0
2024-02-01 00:00:00-05:00,183.75553426493718,186.711753597556,183.58575273645212,186.6218719482422,64885400,0.0,0.0
2024-02-02 00:00:00-05:00,179.6307873390829,187.09126880325113,179.0215641124459,185.6131591796875,102518000,0.0,0.0
2024-02-05 00:00:00-05:00,187.91021340302518,189.0088176462439,185.603159731609,187.44081115722656,69668800,0.0,0.0
2024-02-06 00:00:00-05:00,186.62186866256275,189.06874336664646,186.53198701483143,189.0587615966797,43490800,0.0,0.0
2024-02-07 00:00:00-05:00,190.39705313348986,190.80653429845782,188.36964132757223,189.1686248779297,53439000,0.0,0.0
2024-02-08 00:00:00-05:00,189.14864558456097,189.2984483326332,187.11125201406017,188.08001708984375,40962000,0.0,0.0
2024-02-09 00:00:00-05:00,188.64999389648438,189.99000549316406,188.0,188.85000610351562,45155200,0.24,0.0
2024-02-12 00:00:00-05:00,188.4199981689453,188.6699981689453,186.7899932861328,187.14999389648438,41781900,0.0,0.0
2024-02-13 00:00:00-05:00,185.77000427246094,186.2100067138672,183.50999450683594,185.0399932861328,56529500,0.0,0.0
2024-02-14 00:00:00-05:00,185.32000732421875,185.52999877929688,182.44000244140625,184.14999389648438,54630500,0.0,0.0
2024-02-15 00:00:00-05:00,183.5500030517578,184.49000549316406,181.35000610351562,183.86000061035156,65434500,0.0,0.0
2024-02-16 00:00:00-05:00,183.4199981689453,184.85000610351562,181.6699981689453,182.30999755859375,49701400,0.0,0.0
2024-02-20 00:00:00-05:00,181.7899932861328,182.42999267578125,180.0,181.55999755859375,53665600,0.0,0.0
2024-02-21 00:00:00-05:00,181.94000244140625,182.88999938964844,180.66000366210938,182.32000732421875,41529700,0.0,0.0
2024-02-22 00:00:00-05:00,183.47999572753906,184.9600067138672,182.4600067138672,184.3699951171875,52292200,0.0,0.0
2024-02-23 00:00:00-05:00,185.00999450683594,185.0399932861328,182.22999572753906,182.52000427246094,45119700,0.0,0.0
2024-02-26 00:00:00-05:00,182.24000549316406,182.75999450683594,180.64999389648438,181.16000366210938,40867400,0.0,0.0
2024-02-27 00:00:00-05:00,181.10000610351562,183.9199981689453,179.55999755859375,182.6300048828125,54318900,0.0,0.0
2024-02-28 00:00:00-05:00,182.50999450683594,183.1199951171875,180.1300048828125,181.4199981689453,48953900,0.0,0.0
2024-02-29 00:00:00-05:00,181.27000427246094,182.57000732421875,179.52999877929688,180.75,136682600,0.0,0.0
2024-03-01 00:00:00-05:00,179.5500030517578,180.52999877929688,177.3800048828125,179.66000366210938,73488000,0.0,0.0
2024-03-04 00:00:00-05:00,176.14999389648438,176.89999389648438,173.7899932861328,175.10000610351562,81510100,0.0,0.0
2024-03-05 00:00:00-05:00,170.75999450683594,172.0399932861328,169.6199951171875,170.1199951171875,95132400,0.0,0.0
2024-03-06 00:00:00-05:00,171.05999755859375,171.24000549316406,168.67999267578125,169.1199951171875,68587700,0.0,0.0
2024-03-07 00:00:00-05:00,169.14999389648438,170.72999572753906,168.49000549316406,169.0,71765100,0.0,0.0
2024-03-08 00:00:00-05:00,169.0,173.6999969482422,168.94000244140625,170.72999572753906,76114600,0.0,0.0
2024-03-11 00:00:00-04:00,172.94000244140625,174.3800048828125,172.0500030517578,172.75,60139500,0.0,0.0
2024-03-12 00:00:00-04:00,173.14999389648438,174.02999877929688,171.00999450683594,173.22999572753906,59825400,0.0,0.0
2024-03-13 00:00:00-04:00,172.77000427246094,173.19000244140625,170.75999450683594,171.1300048828125,52488700,0.0,0.0
2024-03-14 00:00:00-04:00,172.91000366210938,174.30999755859375,172.0500030517578,173.0,72913500,0.0,0.0
2024-03-15 00:00:00-04:00,171.1699981689453,172.6199951171875,170.2899932861328,172.6199951171875,121664700,0.0,0.0
2024-03-18 00:00:00-04:00,175.60000610351562,177.5800018310547,174.89059448242188,176.85400390625,15907548,0.0,0.0
